Densité de Bisounours,Fréquence d'apparition de la couleur jaune,Violence exprimée
81.74,1.7749925672,1.8392476941
81.75,1.7747130188,1.8389809471
81.76,1.7744336025,1.8387143285
81.77,1.774154318,1.8384478382
81.78,1.7738751654,1.8381814761
81.79,1.7735961446,1.837915242
81.8,1.7733172553,1.8376491358
81.81,1.7730384976,1.8373831576
81.82,1.7727598713,1.8371173071
81.83,1.7724813763,1.8368515843
81.84,1.7722030125,1.836585989
81.85,1.7719247798,1.8363205212
81.86,1.7716466782,1.8360551807
81.87,1.7713687074,1.8357899676
81.88,1.7710908674,1.8355248815
81.89,1.7708131582,1.8352599226
81.9,1.7705355795,1.8349950906
81.91,1.7702581313,1.8347303855
81.92,1.7699808135,1.8344658071
81.93,1.769703626,1.8342013554
81.94,1.7694265687,1.8339370303
81.95,1.7691496414,1.8336728317
81.96,1.7688728442,1.8334087594
81.97,1.7685961768,1.8331448133
81.98,1.7683196392,1.8328809935
81.99,1.7680432313,1.8326172997
82,1.767766953,1.8323537319
82.01,1.7674908041,1.83209029
82.02,1.7672147846,1.8318269738
82.03,1.7669388944,1.8315637834
82.04,1.7666631333,1.8313007185
82.05,1.7663875014,1.8310377791
82.06,1.7661119984,1.8307749651
82.07,1.7658366242,1.8305122763
82.08,1.7655613789,1.8302497128
82.09,1.7652862622,1.8299872743
82.1,1.765011274,1.8297249609
82.11,1.7647364144,1.8294627723
82.12,1.7644616831,1.8292007086
82.13,1.7641870801,1.8289387695
82.14,1.7639126052,1.8286769551
82.15,1.7636382585,1.8284152651
82.16,1.7633640396,1.8281536996
82.17,1.7630899487,1.8278922584
82.18,1.7628159855,1.8276309414
82.19,1.76254215,1.8273697485
82.2,1.7622684421,1.8271086796
82.21,1.7619948617,1.8268477347
82.22,1.7617214086,1.8265869136
82.23,1.7614480828,1.8263262163
82.24,1.7611748842,1.8260656426
82.25,1.7609018127,1.8258051924
82.26,1.7606288681,1.8255448657
82.27,1.7603560504,1.8252846624
82.28,1.7600833595,1.8250245822
82.29,1.7598107953,1.8247646253
82.3,1.7595383577,1.8245047914
82.31,1.7592660466,1.8242450805
82.32,1.7589938618,1.8239854925
82.33,1.7587218034,1.8237260273
82.34,1.7584498711,1.8234666847
82.35,1.758178065,1.8232074648
82.36,1.7579063848,1.8229483673
82.37,1.7576348306,1.8226893922
82.38,1.7573634022,1.8224305395
82.39,1.7570920994,1.8221718089
82.4,1.7568209223,1.8219132005
82.41,1.7565498707,1.8216547141
82.42,1.7562789445,1.8213963497
82.43,1.7560081437,1.821138107
82.44,1.7557374681,1.8208799862
82.45,1.7554669176,1.8206219869
82.46,1.7551964921,1.8203641092
82.47,1.7549261916,1.820106353
82.48,1.7546560159,1.8198487182
82.49,1.7543859649,1.8195912046
82.5,1.7541160386,1.8193338122
82.51,1.7538462369,1.8190765409
82.52,1.7535765596,1.8188193906
82.53,1.7533070067,1.8185623612
82.54,1.753037578,1.8183054526
82.55,1.7527682735,1.8180486647
82.56,1.7524990931,1.8177919974
82.57,1.7522300366,1.8175354507
82.58,1.7519611041,1.8172790244
82.59,1.7516922953,1.8170227184
82.6,1.7514236103,1.8167665328
82.61,1.7511550488,1.8165104672
82.62,1.7508866108,1.8162545218
82.63,1.7506182963,1.8159986963
82.64,1.750350105,1.8157429907
82.65,1.750082037,1.8154874049
82.66,1.7498140921,1.8152319388
82.67,1.7495462703,1.8149765923
82.68,1.7492785714,1.8147213653
82.69,1.7490109953,1.8144662577
82.7,1.748743542,1.8142112695
82.71,1.7484762113,1.8139564005
82.72,1.7482090032,1.8137016507
82.73,1.7479419176,1.81344702
82.74,1.7476749543,1.8131925082
82.75,1.7474081133,1.8129381153
82.76,1.7471413945,1.8126838411
82.77,1.7468747978,1.8124296857
82.78,1.7466083232,1.8121756489
82.79,1.7463419704,1.8119217306
82.8,1.7460757394,1.8116679308
82.81,1.7458096302,1.8114142492
82.82,1.7455436426,1.8111606859
82.83,1.7452777765,1.8109072408
82.84,1.7450120319,1.8106539138
82.85,1.7447464086,1.8104007047
82.86,1.7444809066,1.8101476135
82.87,1.7442155258,1.8098946401
82.88,1.743950266,1.8096417844
82.89,1.7436851273,1.8093890463
82.9,1.7434201094,1.8091364258
82.91,1.7431552123,1.8088839227
82.92,1.7428904359,1.8086315369
82.93,1.7426257802,1.8083792684
82.94,1.742361245,1.8081271171
82.95,1.7420968302,1.8078750828
82.96,1.7418325357,1.8076231656
82.97,1.7415683615,1.8073713652
82.98,1.7413043075,1.8071196817
82.99,1.7410403735,1.8068681149
83,1.7407765596,1.8066166648
83.01,1.7405128655,1.8063653311
83.02,1.7402492912,1.806114114
83.03,1.7399858366,1.8058630132
83.04,1.7397225016,1.8056120287
83.05,1.7394592861,1.8053611604
83.06,1.7391961901,1.8051104083
83.07,1.7389332135,1.8048597721
83.08,1.7386703561,1.8046092519
83.09,1.7384076178,1.8043588475
83.1,1.7381449986,1.8041085589
83.11,1.7378824984,1.803858386
83.12,1.7376201171,1.8036083286
83.13,1.7373578547,1.8033583867
83.14,1.7370957109,1.8031085603
83.15,1.7368336857,1.8028588492
83.16,1.7365717791,1.8026092533
83.17,1.736309991,1.8023597725
83.18,1.7360483211,1.8021104068
83.19,1.7357867696,1.8018611561
83.2,1.7355253363,1.8016120203
83.21,1.735264021,1.8013629993
83.22,1.7350028237,1.801114093
83.23,1.7347417444,1.8008653013
83.24,1.7344807828,1.8006166242
83.25,1.734219939,1.8003680615
83.26,1.7339592129,1.8001196133
83.27,1.7336986043,1.7998712792
83.28,1.7334381132,1.7996230594
83.29,1.7331777395,1.7993749537
83.3,1.732917483,1.799126962
83.31,1.7326573438,1.7988790843
83.32,1.7323973217,1.7986313204
83.33,1.7321374166,1.7983836703
83.34,1.7318776285,1.7981361339
83.35,1.7316179572,1.7978887111
83.36,1.7313584027,1.7976414018
83.37,1.7310989648,1.7973942059
83.38,1.7308396436,1.7971471234
83.39,1.7305804388,1.7969001541
83.4,1.7303213505,1.796653298
83.41,1.7300623785,1.796406555
83.42,1.7298035228,1.796159925
83.43,1.7295447832,1.7959134079
83.44,1.7292861597,1.7956670037
83.45,1.7290276521,1.7954207122
83.46,1.7287692605,1.7951745334
83.47,1.7285109847,1.7949284671
83.48,1.7282528246,1.7946825134
83.49,1.7279947801,1.7944366721
83.5,1.7277368512,1.7941909431
83.51,1.7274790377,1.7939453263
83.52,1.7272213396,1.7936998217
83.53,1.7269637569,1.7934544292
83.54,1.7267062893,1.7932091487
83.55,1.7264489368,1.7929639801
83.56,1.7261916994,1.7927189233
83.57,1.7259345769,1.7924739783
83.58,1.7256775693,1.792229145
83.59,1.7254206765,1.7919844232
83.6,1.7251638984,1.7917398129
83.61,1.7249072348,1.791495314
83.62,1.7246506858,1.7912509265
83.63,1.7243942513,1.7910066502
83.64,1.724137931,1.7907624851
83.65,1.7238817251,1.790518431
83.66,1.7236256333,1.790274488
83.67,1.7233696556,1.7900306559
83.68,1.723113792,1.7897869346
83.69,1.7228580423,1.789543324
83.7,1.7226024064,1.7892998241
83.71,1.7223468842,1.7890564349
83.72,1.7220914758,1.7888131561
83.73,1.7218361809,1.7885699877
83.74,1.7215809996,1.7883269297
83.75,1.7213259316,1.788083982
83.76,1.7210709771,1.7878411444
83.77,1.7208161357,1.7875984169
83.78,1.7205614075,1.7873557995
83.79,1.7203067925,1.7871132919
83.8,1.7200522904,1.7868708942
83.81,1.7197979012,1.7866286063
83.82,1.7195436249,1.7863864281
83.83,1.7192894613,1.7861443595
83.84,1.7190354104,1.7859024004
83.85,1.7187814721,1.7856605508
83.86,1.7185276463,1.7854188105
83.87,1.7182739329,1.7851771796
83.88,1.7180203319,1.7849356578
83.89,1.7177668431,1.7846942451
83.9,1.7175134664,1.7844529415
83.91,1.7172602019,1.7842117469
83.92,1.7170070494,1.7839706611
83.93,1.7167540087,1.7837296841
83.94,1.71650108,1.7834888159
83.95,1.716248263,1.7832480563
83.96,1.7159955576,1.7830074052
83.97,1.7157429639,1.7827668627
83.98,1.7154904817,1.7825264285
83.99,1.7152381109,1.7822861027
84,1.7149858514,1.7820458851
84.01,1.7147337032,1.7818057757
84.02,1.7144816662,1.7815657743
84.03,1.7142297404,1.781325881
84.04,1.7139779255,1.7810860955
84.05,1.7137262215,1.780846418
84.06,1.7134746285,1.7806068481
84.07,1.7132231462,1.780367386
84.08,1.7129717746,1.7801280315
84.09,1.7127205136,1.7798887845
84.1,1.7124693631,1.779649645
84.11,1.7122183231,1.7794106128
84.12,1.7119673935,1.7791716879
84.13,1.7117165742,1.7789328702
84.14,1.711465865,1.7786941597
84.15,1.711215266,1.7784555562
84.16,1.7109647771,1.7782170597
84.17,1.7107143981,1.7779786701
84.18,1.710464129,1.7777403873
84.19,1.7102139697,1.7775022113
84.2,1.7099639201,1.7772641419
84.21,1.7097139802,1.7770261791
84.22,1.7094641499,1.7767883228
84.23,1.709214429,1.776550573
84.24,1.7089648176,1.7763129295
84.25,1.7087153154,1.7760753923
84.26,1.7084659226,1.7758379612
84.27,1.7082166388,1.7756006363
84.28,1.7079674642,1.7753634175
84.29,1.7077183986,1.7751263046
84.3,1.7074694419,1.7748892976
84.31,1.7072205941,1.7746523963
84.32,1.706971855,1.7744156009
84.33,1.7067232246,1.7741789111
84.34,1.7064747029,1.7739423268
84.35,1.7062262896,1.7737058481
84.36,1.7059779848,1.7734694748
84.37,1.7057297884,1.7732332068
84.38,1.7054817003,1.7729970441
84.39,1.7052337204,1.7727609866
84.4,1.7049858487,1.7725250343
84.41,1.704738085,1.7722891869
84.42,1.7044904293,1.7720534446
84.43,1.7042428815,1.7718178071
84.44,1.7039954415,1.7715822744
84.45,1.7037481092,1.7713468465
84.46,1.7035008847,1.7711115232
84.47,1.7032537677,1.7708763045
84.48,1.7030067582,1.7706411904
84.49,1.7027598562,1.7704061806
84.5,1.7025130615,1.7701712752
84.51,1.7022663741,1.7699364741
84.52,1.7020197939,1.7697017773
84.53,1.7017733209,1.7694671845
84.54,1.7015269548,1.7692326958
84.55,1.7012806958,1.768998311
84.56,1.7010345436,1.7687640302
84.57,1.7007884982,1.7685298532
84.58,1.7005425596,1.76829578
84.59,1.7002967277,1.7680618104
84.6,1.7000510023,1.7678279444
84.61,1.6998053834,1.767594182
84.62,1.699559871,1.767360523
84.63,1.6993144649,1.7671269674
84.64,1.6990691651,1.7668935151
84.65,1.6988239715,1.7666601661
84.66,1.698578884,1.7664269202
84.67,1.6983339025,1.7661937773
84.68,1.698089027,1.7659607375
84.69,1.6978442574,1.7657278006
84.7,1.6975995937,1.7654949666
84.71,1.6973550356,1.7652622353
84.72,1.6971105833,1.7650296068
84.73,1.6968662365,1.7647970809
84.74,1.6966219952,1.7645646576
84.75,1.6963778594,1.7643323367
84.76,1.6961338289,1.7641001183
84.77,1.6958899037,1.7638680022
84.78,1.6956460837,1.7636359883
84.79,1.6954023688,1.7634040767
84.8,1.6951587591,1.7631722672
84.81,1.6949152542,1.7629405597
84.82,1.6946718543,1.7627089542
84.83,1.6944285593,1.7624774506
84.84,1.6941853689,1.7622460488
84.85,1.6939422833,1.7620147488
84.86,1.6936993023,1.7617835504
84.87,1.6934564257,1.7615524537
84.88,1.6932136537,1.7613214585
84.89,1.692970986,1.7610905647
84.9,1.6927284227,1.7608597724
84.91,1.6924859635,1.7606290813
84.92,1.6922436086,1.7603984915
84.93,1.6920013577,1.7601680029
84.94,1.6917592108,1.7599376154
84.95,1.6915171678,1.7597073289
84.96,1.6912752287,1.7594771433
84.97,1.6910333934,1.7592470587
84.98,1.6907916618,1.7590170748
84.99,1.6905500339,1.7587871917
85,1.6903085095,1.7585574092
85.01,1.6900670885,1.7583277273
85.02,1.689825771,1.758098146
85.03,1.6895845569,1.7578686651
85.04,1.689343446,1.7576392846
85.05,1.6891024383,1.7574100043
85.06,1.6888615337,1.7571808244
85.07,1.6886207322,1.7569517445
85.08,1.6883800336,1.7567227648
85.09,1.688139438,1.7564938851
85.1,1.6878989451,1.7562651053
85.11,1.6876585551,1.7560364254
85.12,1.6874182677,1.7558078454
85.13,1.6871780829,1.755579365
85.14,1.6869380006,1.7553509843
85.15,1.6866980208,1.7551227032
85.16,1.6864581434,1.7548945216
85.17,1.6862183683,1.7546664395
85.18,1.6859786954,1.7544384568
85.19,1.6857391247,1.7542105733
85.2,1.6854996562,1.7539827892
85.21,1.6852602896,1.7537551041
85.22,1.685021025,1.7535275182
85.23,1.6847818622,1.7533000313
85.24,1.6845428013,1.7530726433
85.25,1.6843038421,1.7528453543
85.26,1.6840649846,1.752618164
85.27,1.6838262287,1.7523910725
85.28,1.6835875743,1.7521640797
85.29,1.6833490213,1.7519371855
85.3,1.6831105697,1.7517103898
85.31,1.6828722194,1.7514836926
85.32,1.6826339703,1.7512570938
85.33,1.6823958224,1.7510305933
85.34,1.6821577756,1.750804191
85.35,1.6819198298,1.750577887
85.36,1.681681985,1.750351681
85.37,1.681444241,1.7501255732
85.38,1.6812065978,1.7498995632
85.39,1.6809690554,1.7496736512
85.4,1.6807316136,1.7494478371
85.41,1.6804942724,1.7492221207
85.42,1.6802570318,1.748996502
85.43,1.6800198916,1.748770981
85.44,1.6797828517,1.7485455575
85.45,1.6795459122,1.7483202315
85.46,1.6793090729,1.7480950029
85.47,1.6790723337,1.7478698717
85.48,1.6788356947,1.7476448378
85.49,1.6785991557,1.7474199011
85.5,1.6783627166,1.7471950615
85.51,1.6781263774,1.746970319
85.52,1.677890138,1.7467456736
85.53,1.6776539984,1.7465211251
85.54,1.6774179584,1.7462966734
85.55,1.6771820181,1.7460723186
85.56,1.6769461773,1.7458480605
85.57,1.6767104359,1.7456238991
85.58,1.6764747939,1.7453998343
85.59,1.6762392513,1.7451758661
85.6,1.6760038079,1.7449519943
85.61,1.6757684637,1.7447282189
85.62,1.6755332186,1.7445045398
85.63,1.6752980725,1.744280957
85.64,1.6750630254,1.7440574704
85.65,1.6748280773,1.7438340799
85.66,1.6745932279,1.7436107855
85.67,1.6743584773,1.7433875871
85.68,1.6741238255,1.7431644846
85.69,1.6738892722,1.742941478
85.7,1.6736548175,1.7427185672
85.71,1.6734204613,1.7424957521
85.72,1.6731862035,1.7422730327
85.73,1.6729520441,1.7420504088
85.74,1.6727179829,1.7418278805
85.75,1.67248402,1.7416054476
85.76,1.6722501552,1.7413831102
85.77,1.6720163885,1.741160868
85.78,1.6717827198,1.7409387211
85.79,1.6715491491,1.7407166694
85.8,1.6713156762,1.7404947129
85.81,1.6710823011,1.7402728513
85.82,1.6708490237,1.7400510848
85.83,1.670615844,1.7398294132
85.84,1.670382762,1.7396078365
85.85,1.6701497774,1.7393863545
85.86,1.6699168903,1.7391649673
85.87,1.6696841006,1.7389436748
85.88,1.6694514082,1.7387224768
85.89,1.6692188131,1.7385013734
85.9,1.6689863152,1.7382803644
85.91,1.6687539144,1.7380594498
85.92,1.6685216107,1.7378386296
85.93,1.6682894039,1.7376179036
85.94,1.6680572941,1.7373972718
85.95,1.6678252811,1.7371767342
85.96,1.6675933649,1.7369562906
85.97,1.6673615454,1.736735941
85.98,1.6671298226,1.7365156854
85.99,1.6668981964,1.7362955236
86,1.6666666667,1.7360754557
86.01,1.6664352334,1.7358554815
86.02,1.6662038965,1.7356356009
86.03,1.6659726559,1.735415814
86.04,1.6657415116,1.7351961206
86.05,1.6655104635,1.7349765207
86.06,1.6652795115,1.7347570142
86.07,1.6650486555,1.7345376011
86.08,1.6648178955,1.7343182813
86.09,1.6645872315,1.7340990546
86.1,1.6643566632,1.7338799212
86.11,1.6641261908,1.7336608808
86.12,1.6638958141,1.7334419334
86.13,1.663665533,1.7332230791
86.14,1.6634353476,1.7330043176
86.15,1.6632052576,1.7327856489
86.16,1.6629752631,1.7325670731
86.17,1.662745364,1.7323485899
86.18,1.6625155602,1.7321301994
86.19,1.6622858516,1.7319119014
86.2,1.6620562383,1.731693696
86.21,1.6618267201,1.731475583
86.22,1.6615972969,1.7312575624
86.23,1.6613679687,1.7310396341
86.24,1.6611387355,1.7308217981
86.25,1.6609095971,1.7306040542
86.26,1.6606805535,1.7303864025
86.27,1.6604516046,1.7301688429
86.28,1.6602227504,1.7299513753
86.29,1.6599939908,1.7297339996
86.3,1.6597653258,1.7295167158
86.31,1.6595367552,1.7292995238
86.32,1.659308279,1.7290824235
86.33,1.6590798972,1.728865415
86.34,1.6588516096,1.728648498
86.35,1.6586234162,1.7284316727
86.36,1.658395317,1.7282149388
86.37,1.6581673119,1.7279982963
86.38,1.6579394008,1.7277817453
86.39,1.6577115836,1.7275652855
86.4,1.6574838603,1.727348917
86.41,1.6572562309,1.7271326397
86.42,1.6570286952,1.7269164534
86.43,1.6568012532,1.7267003583
86.44,1.6565739048,1.7264843541
86.45,1.65634665,1.7262684409
86.46,1.6561194887,1.7260526185
86.47,1.6558924208,1.725836887
86.48,1.6556654463,1.7256212462
86.49,1.6554385651,1.725405696
86.5,1.6552117772,1.7251902365
86.51,1.6549850824,1.7249748676
86.52,1.6547584808,1.7247595891
86.53,1.6545319722,1.7245444011
86.54,1.6543055566,1.7243293035
86.55,1.6540792339,1.7241142961
86.56,1.6538530041,1.7238993791
86.57,1.6536268671,1.7236845522
86.58,1.6534008229,1.7234698154
86.59,1.6531748713,1.7232551687
86.6,1.6529490123,1.723040612
86.61,1.6527232458,1.7228261452
86.62,1.6524975719,1.7226117683
86.63,1.6522719903,1.7223974812
86.64,1.6520465011,1.7221832839
86.65,1.6518211042,1.7219691763
86.66,1.6515957996,1.7217551583
86.67,1.6513705871,1.7215412299
86.68,1.6511454667,1.721327391
86.69,1.6509204384,1.7211136415
86.7,1.650695502,1.7208999815
86.71,1.6504706576,1.7206864107
86.72,1.650245905,1.7204729292
86.73,1.6500212442,1.720259537
86.74,1.6497966751,1.7200462339
86.75,1.6495721977,1.7198330198
86.76,1.6493478119,1.7196198948
86.77,1.6491235176,1.7194068587
86.78,1.6488993149,1.7191939116
86.79,1.6486752035,1.7189810533
86.8,1.6484511835,1.7187682837
86.81,1.6482272548,1.7185556029
86.82,1.6480034173,1.7183430108
86.83,1.647779671,1.7181305072
86.84,1.6475560158,1.7179180922
86.85,1.6473324516,1.7177057657
86.86,1.6471089785,1.7174935276
86.87,1.6468855962,1.7172813778
86.88,1.6466623048,1.7170693164
86.89,1.6464391043,1.7168573432
86.9,1.6462159944,1.7166454581
86.91,1.6459929752,1.7164336612
86.92,1.6457700467,1.7162219524
86.93,1.6455472087,1.7160103315
86.94,1.6453244612,1.7157987986
86.95,1.6451018041,1.7155873536
86.96,1.6448792374,1.7153759963
86.97,1.644656761,1.7151647269
86.98,1.6444343749,1.7149535451
86.99,1.6442120789,1.714742451
87,1.6439898731,1.7145314445
87.01,1.6437677573,1.7143205255
87.02,1.6435457315,1.714109694
87.03,1.6433237957,1.7138989499
87.04,1.6431019498,1.7136882931
87.05,1.6428801936,1.7134777236
87.06,1.6426585273,1.7132672413
87.07,1.6424369506,1.7130568462
87.08,1.6422154636,1.7128465382
87.09,1.6419940662,1.7126363173
87.1,1.6417727583,1.7124261834
87.11,1.6415515398,1.7122161364
87.12,1.6413304107,1.7120061762
87.13,1.641109371,1.7117963029
87.14,1.6408884206,1.7115865164
87.15,1.6406675594,1.7113768165
87.16,1.6404467873,1.7111672033
87.17,1.6402261044,1.7109576767
87.18,1.6400055104,1.7107482366
87.19,1.6397850055,1.7105388829
87.2,1.6395645895,1.7103296157
87.21,1.6393442623,1.7101204348
87.22,1.6391240239,1.7099113402
87.23,1.6389038743,1.7097023319
87.24,1.6386838134,1.7094934097
87.25,1.638463841,1.7092845736
87.26,1.6382439573,1.7090758236
87.27,1.638024162,1.7088671596
87.28,1.6378044552,1.7086585816
87.29,1.6375848368,1.7084500894
87.3,1.6373653067,1.7082416831
87.31,1.6371458648,1.7080333625
87.32,1.6369265112,1.7078251277
87.33,1.6367072457,1.7076169785
87.34,1.6364880683,1.7074089149
87.35,1.6362689789,1.7072009368
87.36,1.6360499775,1.7069930442
87.37,1.635831064,1.7067852371
87.38,1.6356122384,1.7065775153
87.39,1.6353935005,1.7063698788
87.4,1.6351748504,1.7061623276
87.41,1.634956288,1.7059548616
87.42,1.6347378132,1.7057474807
87.43,1.6345194259,1.705540185
87.44,1.6343011262,1.7053329742
87.45,1.6340829138,1.7051258484
87.46,1.6338647889,1.7049188075
87.47,1.6336467513,1.7047118515
87.48,1.633428801,1.7045049803
87.49,1.6332109378,1.7042981938
87.5,1.6329931619,1.704091492
87.51,1.632775473,1.7038848749
87.52,1.6325578711,1.7036783423
87.53,1.6323403562,1.7034718942
87.54,1.6321229283,1.7032655306
87.55,1.6319055872,1.7030592514
87.56,1.6316883329,1.7028530565
87.57,1.6314711654,1.7026469459
87.58,1.6312540845,1.7024409196
87.59,1.6310370903,1.7022349774
87.6,1.6308201826,1.7020291194
87.61,1.6306033615,1.7018233455
87.62,1.6303866268,1.7016176555
87.63,1.6301699785,1.7014120495
87.64,1.6299534166,1.7012065274
87.65,1.6297369409,1.7010010891
87.66,1.6295205515,1.7007957347
87.67,1.6293042483,1.7005904639
87.68,1.6290880311,1.7003852769
87.69,1.6288719,1.7001801734
87.7,1.628655855,1.6999751536
87.71,1.6284398958,1.6997702172
87.72,1.6282240226,1.6995653643
87.73,1.6280082351,1.6993605948
87.74,1.6277925335,1.6991559086
87.75,1.6275769175,1.6989513057
87.76,1.6273613873,1.6987467861
87.77,1.6271459426,1.6985423496
87.78,1.6269305834,1.6983379962
87.79,1.6267153098,1.6981337259
87.8,1.6265001216,1.6979295387
87.81,1.6262850187,1.6977254343
87.82,1.6260700012,1.6975214129
87.83,1.625855069,1.6973174744
87.84,1.6256402219,1.6971136186
87.85,1.62542546,1.6969098456
87.86,1.6252107832,1.6967061552
87.87,1.6249961914,1.6965025475
87.88,1.6247816846,1.6962990223
87.89,1.6245672628,1.6960955797
87.9,1.6243529258,1.6958922195
87.91,1.6241386736,1.6956889417
87.92,1.6239245062,1.6954857463
87.93,1.6237104234,1.6952826332
87.94,1.6234964253,1.6950796024
87.95,1.6232825119,1.6948766537
87.96,1.6230686829,1.6946737872
87.97,1.6228549384,1.6944710027
87.98,1.6226412784,1.6942683003
87.99,1.6224277027,1.6940656798
88,1.6222142113,1.6938631413
88.01,1.6220008042,1.6936606847
88.02,1.6217874813,1.6934583098
88.03,1.6215742425,1.6932560167
88.04,1.6213610878,1.6930538054
88.05,1.6211480172,1.6928516756
88.06,1.6209350305,1.6926496275
88.07,1.6207221278,1.6924476609
88.08,1.6205093089,1.6922457758
88.09,1.6202965738,1.6920439722
88.1,1.6200839225,1.6918422499
